mjd,datetime_str,RA,DEC,V,RA_rate,DEC_rate
57734.5,2016-Dec-12 12:00,280.59874,-13.3373,19.554,110.5221,18.97504
57735.5,2016-Dec-13 12:00,281.35244,-13.21148,19.549,110.5782,19.42476
57736.5,2016-Dec-14 12:00,282.10611,-13.08265,19.545,110.6333,19.87329
57737.5,2016-Dec-15 12:00,282.85974,-12.95082,19.541,110.6873,20.32055
57738.5,2016-Dec-16 12:00,283.61333,-12.81599,19.537,110.7403,20.76646
57739.5,2016-Dec-17 12:00,284.36686,-12.67818,19.533,110.7921,21.21093
57740.5,2016-Dec-18 12:00,285.12031,-12.53739,19.529,110.8424,21.65386
57741.5,2016-Dec-19 12:00,285.87367,-12.39363,19.525,110.891,22.09514
57742.5,2016-Dec-20 12:00,286.62693,-12.24692,19.521,110.9375,22.53463
57743.5,2016-Dec-21 12:00,287.38006,-12.09727,19.517,110.9818,22.9722
57744.5,2016-Dec-22 12:00,288.13305,-11.94469,19.513,111.0237,23.40772
57745.5,2016-Dec-23 12:00,288.88587,-11.78919,19.509,111.063,23.84104
57746.5,2016-Dec-24 12:00,289.63851,-11.63079,19.505,111.0996,24.27202
57747.5,2016-Dec-25 12:00,290.39095,-11.4695,19.501,111.1333,24.70049
57748.5,2016-Dec-26 12:00,291.14316,-11.30534,19.497,111.1641,25.12632
57749.5,2016-Dec-27 12:00,291.89512,-11.13834,19.493,111.1919,25.54933
57750.5,2016-Dec-28 12:00,292.64681,-10.9685,19.489,111.2164,25.96936
57751.5,2016-Dec-29 12:00,293.39821,-10.79585,19.485,111.2377,26.38625
57752.5,2016-Dec-30 12:00,294.1493,-10.62041,19.481,111.2557,26.79981
57753.5,2016-Dec-31 12:00,294.90005,-10.4422,19.477,111.2703,27.20987
57754.5,2017-Jan-01 12:00,295.65045,-10.26124,19.473,111.2817,27.61625
57755.5,2017-Jan-02 12:00,296.40046,-10.07757,19.469,111.2896,28.01876
57756.5,2017-Jan-03 12:00,297.15007,-9.89121,19.466,111.2943,28.41724
57757.5,2017-Jan-04 12:00,297.89926,-9.70217,19.462,111.296,28.81152
57758.5,2017-Jan-05 12:00,298.64802,-9.5105,19.458,111.2948,29.20145
57759.5,2017-Jan-06 12:00,299.39632,-9.31622,19.454,111.291,29.5869
57760.5,2017-Jan-07 12:00,300.14415,-9.11936,19.451,111.2849,29.96775
57761.5,2017-Jan-08 12:00,300.89151,-8.91995,19.447,111.2769,30.34391
57762.5,2017-Jan-09 12:00,301.63839,-8.71803,19.444,111.2674,30.71532
57763.5,2017-Jan-10 12:00,302.38477,-8.51362,19.44,111.2569,31.08194
57764.5,2017-Jan-11 12:00,303.13067,-8.30676,19.436,111.2455,31.44374
57765.5,2017-Jan-12 12:00,303.87608,-8.09747,19.433,111.2336,31.8007
57766.5,2017-Jan-13 12:00,304.62101,-7.8858,19.43,111.2213,32.15279
57767.5,2017-Jan-14 12:00,305.36545,-7.67176,19.426,111.2085,32.49996
57768.5,2017-Jan-15 12:00,306.10942,-7.45541,19.423,111.195,32.84213
57769.5,2017-Jan-16 12:00,306.85291,-7.23676,19.42,111.1807,33.17923
57770.5,2017-Jan-17 12:00,307.59592,-7.01586,19.416,111.1654,33.51115
57771.5,2017-Jan-18 12:00,308.33846,-6.79274,19.413,111.1489,33.83777
57772.5,2017-Jan-19 12:00,309.08052,-6.56743,19.41,111.1311,34.15898
57773.5,2017-Jan-20 12:00,309.8221,-6.33997,19.407,111.1118,34.47466
57774.5,2017-Jan-21 12:00,310.56321,-6.11039,19.404,111.0909,34.78469
57775.5,2017-Jan-22 12:00,311.30383,-5.87874,19.401,111.0683,35.08894
57776.5,2017-Jan-23 12:00,312.04398,-5.64506,19.398,111.0439,35.38731
57777.5,2017-Jan-24 12:00,312.78363,-5.40937,19.395,111.0177,35.67966
57778.5,2017-Jan-25 12:00,313.52281,-5.17174,19.392,110.9895,35.96587
57779.5,2017-Jan-26 12:00,314.26149,-4.93218,19.389,110.9592,36.24579
57780.5,2017-Jan-27 12:00,314.99968,-4.69076,19.386,110.9267,36.51927
57781.5,2017-Jan-28 12:00,315.73737,-4.4475,19.383,110.892,36.78617
57782.5,2017-Jan-29 12:00,316.47457,-4.20246,19.381,110.8551,37.04633
57783.5,2017-Jan-30 12:00,317.21126,-3.95568,19.378,110.8159,37.2996
57784.5,2017-Jan-31 12:00,317.94744,-3.70721,19.375,110.7745,37.54585
57785.5,2017-Feb-01 12:00,318.68312,-3.45709,19.373,110.7311,37.78496
57786.5,2017-Feb-02 12:00,319.4183,-3.20538,19.37,110.6859,38.01683
57787.5,2017-Feb-03 12:00,320.15296,-2.95211,19.368,110.6392,38.2414
57788.5,2017-Feb-04 12:00,320.88713,-2.69734,19.365,110.5914,38.45864
57789.5,2017-Feb-05 12:00,321.62081,-2.44113,19.363,110.5427,38.66852
57790.5,2017-Feb-06 12:00,322.354,-2.1835,19.361,110.4935,38.87108
57791.5,2017-Feb-07 12:00,323.08672,-1.92453,19.359,110.4443,39.06633
57792.5,2017-Feb-08 12:00,323.81899,-1.66425,19.357,110.3954,39.25435
57793.5,2017-Feb-09 12:00,324.55081,-1.40271,19.354,110.3469,39.43517
57794.5,2017-Feb-10 12:00,325.28222,-1.13996,19.352,110.2991,39.60884
57795.5,2017-Feb-11 12:00,326.01323,-0.87605,19.35,110.2521,39.77541
57796.5,2017-Feb-12 12:00,326.74386,-0.61102,19.349,110.2057,39.93487
57797.5,2017-Feb-13 12:00,327.47412,-0.34493,19.347,110.1599,40.0872
57798.5,2017-Feb-14 12:00,328.20405,-0.07781,19.345,110.1146,40.23239
57799.5,2017-Feb-15 12:00,328.93366,0.19027,19.343,110.0697,40.37036
57800.5,2017-Feb-16 12:00,329.66296,0.45928,19.342,110.0249,40.50107
57801.5,2017-Feb-17 12:00,330.39197,0.72916,19.34,109.9801,40.62446
57802.5,2017-Feb-18 12:00,331.12071,0.99987,19.339,109.9353,40.74046
57803.5,2017-Feb-19 12:00,331.8492,1.27135,19.337,109.8904,40.84901
57804.5,2017-Feb-20 12:00,332.57744,1.54356,19.336,109.8452,40.95004
57805.5,2017-Feb-21 12:00,333.30546,1.81645,19.334,109.7996,41.04349
57806.5,2017-Feb-22 12:00,334.03326,2.08996,19.333,109.7535,41.12928
57807.5,2017-Feb-23 12:00,334.76087,2.36404,19.332,109.7068,41.20734
57808.5,2017-Feb-24 12:00,335.48829,2.63865,19.331,109.6594,41.27756
57809.5,2017-Feb-25 12:00,336.21553,2.91372,19.33,109.6111,41.33984
57810.5,2017-Feb-26 12:00,336.94261,3.18921,19.329,109.5619,41.39405
57811.5,2017-Feb-27 12:00,337.66954,3.46506,19.328,109.5115,41.44008
57812.5,2017-Feb-28 12:00,338.39632,3.74121,19.327,109.4602,41.47783
57813.5,2017-Mar-01 12:00,339.12296,4.01761,19.327,109.4078,41.50721
57814.5,2017-Mar-02 12:00,339.84949,4.29421,19.326,109.3548,41.52819
57815.5,2017-Mar-03 12:00,340.5759,4.57095,19.325,109.3012,41.54075
57816.5,2017-Mar-04 12:00,341.30222,4.84777,19.325,109.2474,41.54494
57817.5,2017-Mar-05 12:00,342.02846,5.12461,19.324,109.1938,41.54083
57818.5,2017-Mar-06 12:00,342.75463,5.40143,19.324,109.1407,41.52852
57819.5,2017-Mar-07 12:00,343.48078,5.67816,19.324,109.0885,41.5081
57820.5,2017-Mar-08 12:00,344.2069,5.95475,19.324,109.0374,41.4797
57821.5,2017-Mar-09 12:00,344.93304,6.23115,19.324,108.9876,41.44344
57822.5,2017-Mar-10 12:00,345.65921,6.50731,19.324,108.9393,41.39942
57823.5,2017-Mar-11 12:00,346.38545,6.78317,19.324,108.8927,41.34773
57824.5,2017-Mar-12 12:00,347.11178,7.05869,19.324,108.8476,41.28845
57825.5,2017-Mar-13 12:00,347.83823,7.33381,19.324,108.8042,41.22164
57826.5,2017-Mar-14 12:00,348.56482,7.60849,19.325,108.7622,41.14733
57827.5,2017-Mar-15 12:00,349.29159,7.88266,19.325,108.7216,41.06555
57828.5,2017-Mar-16 12:00,350.01855,8.1563,19.326,108.6823,40.97628
57829.5,2017-Mar-17 12:00,350.74573,8.42933,19.326,108.644,40.87954
57830.5,2017-Mar-18 12:00,351.47315,8.70172,19.327,108.6068,40.77531
57831.5,2017-Mar-19 12:00,352.20084,8.97341,19.328,108.5704,40.66358
57832.5,2017-Mar-20 12:00,352.92881,9.24436,19.329,108.5348,40.54434
57833.5,2017-Mar-21 12:00,353.65709,9.5145,19.33,108.4997,40.41757
57834.5,2017-Mar-22 12:00,354.38569,9.7838,19.331,108.4652,40.28325
57835.5,2017-Mar-23 12:00,355.11463,10.0522,19.332,108.4309,40.14135
57836.5,2017-Mar-24 12:00,355.84394,10.31965,19.334,108.3968,39.99182
57837.5,2017-Mar-25 12:00,356.57361,10.5861,19.335,108.3625,39.83458
57838.5,2017-Mar-26 12:00,357.30367,10.8515,19.336,108.328,39.66956
57839.5,2017-Mar-27 12:00,358.03412,11.11579,19.338,108.2931,39.49665
57840.5,2017-Mar-28 12:00,358.76498,11.37892,19.34,108.2575,39.31577
57841.5,2017-Mar-29 12:00,359.49626,11.64084,19.342,108.2213,39.12683
57842.5,2017-Mar-30 12:00,0.22796,11.90149,19.343,108.1846,38.92981
57843.5,2017-Mar-31 12:00,0.96009,12.16083,19.345,108.1476,38.72473
57844.5,2017-Apr-01 12:00,1.69267,12.41879,19.347,108.1106,38.51168
57845.5,2017-Apr-02 12:00,2.42571,12.67532,19.35,108.0738,38.29076
57846.5,2017-Apr-03 12:00,3.15922,12.93037,19.352,108.0377,38.06214
57847.5,2017-Apr-04 12:00,3.89322,13.1839,19.354,108.0024,37.82597
57848.5,2017-Apr-05 12:00,4.62772,13.43584,19.357,107.9684,37.58241
57849.5,2017-Apr-06 12:00,5.36276,13.68616,19.359,107.9357,37.33162
57850.5,2017-Apr-07 12:00,6.09834,13.9348,19.362,107.9044,37.07374
57851.5,2017-Apr-08 12:00,6.83448,14.18171,19.364,107.8747,36.80889
57852.5,2017-Apr-09 12:00,7.57122,14.42685,19.367,107.8466,36.53719
57853.5,2017-Apr-10 12:00,8.30856,14.67018,19.37,107.82,36.25873
57854.5,2017-Apr-11 12:00,9.04652,14.91165,19.373,107.795,35.97361
57855.5,2017-Apr-12 12:00,9.78514,15.15121,19.376,107.7713,35.68188
57856.5,2017-Apr-13 12:00,10.52441,15.38882,19.379,107.7488,35.38361
57857.5,2017-Apr-14 12:00,11.26436,15.62444,19.382,107.7275,35.07883
57858.5,2017-Apr-15 12:00,12.005,15.85802,19.386,107.7072,34.76759
57859.5,2017-Apr-16 12:00,12.74634,16.08952,19.389,107.6878,34.44991
57860.5,2017-Apr-17 12:00,13.4884,16.3189,19.393,107.669,34.12582
57861.5,2017-Apr-18 12:00,14.23119,16.54611,19.396,107.6508,33.79535
57862.5,2017-Apr-19 12:00,14.97471,16.77112,19.4,107.6329,33.4585
57863.5,2017-Apr-20 12:00,15.71897,16.99387,19.403,107.6152,33.1153
57864.5,2017-Apr-21 12:00,16.46398,17.21433,19.407,107.5974,32.76573
57865.5,2017-Apr-22 12:00,17.20974,17.43246,19.411,107.5794,32.40976
57866.5,2017-Apr-23 12:00,17.95624,17.6482,19.415,107.5607,32.04735
57867.5,2017-Apr-24 12:00,18.70349,17.86152,19.419,107.5412,31.67844
57868.5,2017-Apr-25 12:00,19.45148,18.07238,19.423,107.5206,31.30295
57869.5,2017-Apr-26 12:00,20.2002,18.28072,19.427,107.4986,30.92081
57870.5,2017-Apr-27 12:00,20.94965,18.48651,19.431,107.4753,30.53198
57871.5,2017-Apr-28 12:00,21.69982,18.68969,19.435,107.4508,30.13649
57872.5,2017-Apr-29 12:00,22.45069,18.89023,19.439,107.4252,29.73443
57873.5,2017-Apr-30 12:00,23.20227,19.08809,19.444,107.3988,29.32593
57874.5,2017-May-01 12:00,23.95454,19.28321,19.448,107.372,28.91118
57875.5,2017-May-02 12:00,24.7075,19.47556,19.452,107.3451,28.49037
57876.5,2017-May-03 12:00,25.46115,19.6651,19.457,107.3182,28.0637
57877.5,2017-May-04 12:00,26.21548,19.85178,19.461,107.2916,27.63134
57878.5,2017-May-05 12:00,26.97051,20.03558,19.466,107.2654,27.19348
57879.5,2017-May-06 12:00,27.72621,20.21645,19.47,107.2396,26.75025
57880.5,2017-May-07 12:00,28.4826,20.39437,19.475,107.2143,26.3018
57881.5,2017-May-08 12:00,29.23967,20.56928,19.48,107.1894,25.84826
57882.5,2017-May-09 12:00,29.99742,20.74117,19.484,107.1649,25.38975
57883.5,2017-May-10 12:00,30.75583,20.90999,19.489,107.1407,24.92638
57884.5,2017-May-11 12:00,31.51492,21.07572,19.494,107.1167,24.45824
57885.5,2017-May-12 12:00,32.27467,21.23833,19.498,107.0928,23.98542
57886.5,2017-May-13 12:00,33.03506,21.39778,19.503,107.0689,23.50802
57887.5,2017-May-14 12:00,33.79611,21.55404,19.508,107.0448,23.0261
57888.5,2017-May-15 12:00,34.55778,21.70708,19.513,107.0203,22.53974
57889.5,2017-May-16 12:00,35.32007,21.85688,19.518,106.9953,22.049
57890.5,2017-May-17 12:00,36.08296,22.00339,19.523,106.9697,21.55394
57891.5,2017-May-18 12:00,36.84644,22.14661,19.528,106.9431,21.05462
57892.5,2017-May-19 12:00,37.61049,22.28648,19.532,106.9153,20.55108
57893.5,2017-May-20 12:00,38.37509,22.423,19.537,106.8862,20.04333
57894.5,2017-May-21 12:00,39.1402,22.55612,19.542,106.8553,19.53141
57895.5,2017-May-22 12:00,39.90581,22.68583,19.547,106.8224,19.01529
57896.5,2017-May-23 12:00,40.67188,22.81209,19.552,106.7871,18.49495
57897.5,2017-May-24 12:00,41.43839,22.93487,19.557,106.7491,17.97036
57898.5,2017-May-25 12:00,42.20529,23.05415,19.562,106.7083,17.44152
57899.5,2017-May-26 12:00,42.97255,23.1699,19.567,106.6646,16.90846
57900.5,2017-May-27 12:00,43.74013,23.28208,19.572,106.6181,16.37126
57901.5,2017-May-28 12:00,44.508,23.39068,19.577,106.5691,15.83006
57902.5,2017-May-29 12:00,45.27612,23.49566,19.582,106.5179,15.28506
57903.5,2017-May-30 12:00,46.04446,23.597,19.587,106.4648,14.73646
57904.5,2017-May-31 12:00,46.81298,23.69468,19.592,106.41,14.18449
57905.5,2017-Jun-01 12:00,47.58167,23.78867,19.596,106.3539,13.62935
57906.5,2017-Jun-02 12:00,48.35048,23.87895,19.601,106.2966,13.07123
57907.5,2017-Jun-03 12:00,49.11939,23.96551,19.606,106.2381,12.51031
57908.5,2017-Jun-04 12:00,49.88838,24.04833,19.611,106.1785,11.94675
57909.5,2017-Jun-05 12:00,50.6574,24.12738,19.616,106.1178,11.38071
57910.5,2017-Jun-06 12:00,51.42645,24.20266,19.621,106.056,10.81233
57911.5,2017-Jun-07 12:00,52.19547,24.27414,19.626,105.9931,10.24176
57912.5,2017-Jun-08 12:00,52.96446,24.34181,19.63,105.9291,9.669111
57913.5,2017-Jun-09 12:00,53.73337,24.40566,19.635,105.8638,9.094526
57914.5,2017-Jun-10 12:00,54.50217,24.46568,19.64,105.7973,8.518123
57915.5,2017-Jun-11 12:00,55.27083,24.52185,19.645,105.7294,7.940015
57916.5,2017-Jun-12 12:00,56.03932,24.57417,19.649,105.6599,7.360311
57917.5,2017-Jun-13 12:00,56.8076,24.62261,19.654,105.5888,6.779111
57918.5,2017-Jun-14 12:00,57.57564,24.66717,19.659,105.516,6.196508
57919.5,2017-Jun-15 12:00,58.3434,24.70785,19.663,105.4411,5.612589
57920.5,2017-Jun-16 12:00,59.11084,24.74463,19.668,105.364,5.027431
57921.5,2017-Jun-17 12:00,59.87792,24.77751,19.672,105.2845,4.4411
57922.5,2017-Jun-18 12:00,60.6446,24.80647,19.677,105.2023,3.853651
57923.5,2017-Jun-19 12:00,61.41083,24.83151,19.682,105.1171,3.265127
57924.5,2017-Jun-20 12:00,62.17656,24.85262,19.686,105.0285,2.675557
57925.5,2017-Jun-21 12:00,62.94175,24.8698,19.69,104.9363,2.084968
57926.5,2017-Jun-22 12:00,63.70633,24.88303,19.695,104.8402,1.493389
57927.5,2017-Jun-23 12:00,64.47027,24.89231,19.699,104.74,0.900871
57928.5,2017-Jun-24 12:00,65.2335,24.89764,19.704,104.6358,0.3075
57929.5,2017-Jun-25 12:00,65.99597,24.89901,19.708,104.5277,-0.2866
57930.5,2017-Jun-26 12:00,66.75763,24.89641,19.712,104.4162,-0.88127
57931.5,2017-Jun-27 12:00,67.51843,24.88984,19.716,104.3016,-1.47633
57932.5,2017-Jun-28 12:00,68.27833,24.8793,19.72,104.1842,-2.07159
57933.5,2017-Jun-29 12:00,69.03728,24.86478,19.724,104.0643,-2.66686
57934.5,2017-Jun-30 12:00,69.79523,24.8463,19.729,103.9422,-3.26198
57935.5,2017-Jul-01 12:00,70.55216,24.82384,19.733,103.8181,-3.85677
57936.5,2017-Jul-02 12:00,71.30802,24.79741,19.736,103.692,-4.45109
57937.5,2017-Jul-03 12:00,72.06277,24.76701,19.74,103.5641,-5.0448
57938.5,2017-Jul-04 12:00,72.81638,24.73265,19.744,103.4345,-5.63778
57939.5,2017-Jul-05 12:00,73.56881,24.69434,19.748,103.3032,-6.22989
57940.5,2017-Jul-06 12:00,74.32003,24.65207,19.752,103.1702,-6.82103
57941.5,2017-Jul-07 12:00,75.07,24.60586,19.756,103.0356,-7.41107
57942.5,2017-Jul-08 12:00,75.8187,24.55571,19.759,102.8994,-7.99992
57943.5,2017-Jul-09 12:00,76.56607,24.50163,19.763,102.7615,-8.58746
57944.5,2017-Jul-10 12:00,77.3121,24.44363,19.766,102.622,-9.17361
57945.5,2017-Jul-11 12:00,78.05674,24.38172,19.77,102.4807,-9.75827
57946.5,2017-Jul-12 12:00,78.79997,24.31591,19.773,102.3376,-10.3414
57947.5,2017-Jul-13 12:00,79.54174,24.24621,19.777,102.1925,-10.9228
57948.5,2017-Jul-14 12:00,80.28203,24.17262,19.78,102.0452,-11.5026
57949.5,2017-Jul-15 12:00,81.0208,24.09517,19.783,101.8956,-12.0806
57950.5,2017-Jul-16 12:00,81.75801,24.01386,19.787,101.7434,-12.6568
57951.5,2017-Jul-17 12:00,82.49362,23.9287,19.79,101.5882,-13.2312
57952.5,2017-Jul-18 12:00,83.22759,23.83971,19.793,101.4298,-13.8037
57953.5,2017-Jul-19 12:00,83.95987,23.7469,19.796,101.268,-14.3742
57954.5,2017-Jul-20 12:00,84.69044,23.65028,19.799,101.1023,-14.9428
57955.5,2017-Jul-21 12:00,85.41923,23.54986,19.802,100.9328,-15.5094
57956.5,2017-Jul-22 12:00,86.14621,23.44566,19.805,100.7593,-16.0739
57957.5,2017-Jul-23 12:00,86.87133,23.33769,19.808,100.582,-16.6362
57958.5,2017-Jul-24 12:00,87.59454,23.22597,19.81,100.4011,-17.1963
57959.5,2017-Jul-25 12:00,88.31582,23.11051,19.813,100.2171,-17.754
57960.5,2017-Jul-26 12:00,89.03513,22.99133,19.815,100.0303,-18.3092
57961.5,2017-Jul-27 12:00,89.75242,22.86844,19.818,99.841,-18.8618
57962.5,2017-Jul-28 12:00,90.46768,22.74186,19.82,99.64966,-19.4118
57963.5,2017-Jul-29 12:00,91.18088,22.61162,19.823,99.45647,-19.959
57964.5,2017-Jul-30 12:00,91.89199,22.47771,19.825,99.26164,-20.5034
57965.5,2017-Jul-31 12:00,92.60099,22.34018,19.827,99.06534,-21.0449
57966.5,2017-Aug-01 12:00,93.30786,22.19903,19.83,98.8677,-21.5834
57967.5,2017-Aug-02 12:00,94.01259,22.05428,19.832,98.66881,-22.1188
57968.5,2017-Aug-03 12:00,94.71515,21.90597,19.834,98.46879,-22.6511
57969.5,2017-Aug-04 12:00,95.41552,21.7541,19.836,98.26773,-23.1803
57970.5,2017-Aug-05 12:00,96.1137,21.59869,19.838,98.06569,-23.7064
57971.5,2017-Aug-06 12:00,96.80967,21.43978,19.839,97.86274,-24.2291
57972.5,2017-Aug-07 12:00,97.50341,21.27737,19.841,97.6589,-24.7487
57973.5,2017-Aug-08 12:00,98.19492,21.1115,19.843,97.45414,-25.2649
57974.5,2017-Aug-09 12:00,98.88418,20.94219,19.845,97.24839,-25.7778
57975.5,2017-Aug-10 12:00,99.57117,20.76945,19.846,97.04153,-26.2874
57976.5,2017-Aug-11 12:00,100.25589,20.59331,19.848,96.83338,-26.7936
57977.5,2017-Aug-12 12:00,100.93833,20.41378,19.849,96.62369,-27.2965
57978.5,2017-Aug-13 12:00,101.61846,20.23091,19.85,96.4122,-27.7959
57979.5,2017-Aug-14 12:00,102.29627,20.0447,19.851,96.19858,-28.292
57980.5,2017-Aug-15 12:00,102.97174,19.85517,19.853,95.98253,-28.7846
57981.5,2017-Aug-16 12:00,103.64486,19.66236,19.854,95.76373,-29.2737
57982.5,2017-Aug-17 12:00,104.3156,19.46629,19.855,95.54192,-29.7594
57983.5,2017-Aug-18 12:00,104.98394,19.26697,19.856,95.31691,-30.2415
57984.5,2017-Aug-19 12:00,105.64986,19.06444,19.856,95.08861,-30.72
57985.5,2017-Aug-20 12:00,106.31333,18.85871,19.857,94.85707,-31.1949
57986.5,2017-Aug-21 12:00,106.97434,18.64982,19.858,94.62248,-31.666
57987.5,2017-Aug-22 12:00,107.63287,18.43778,19.859,94.38512,-32.1335
57988.5,2017-Aug-23 12:00,108.2889,18.22262,19.859,94.14534,-32.5971
57989.5,2017-Aug-24 12:00,108.94242,18.00437,19.859,93.90349,-33.057
57990.5,2017-Aug-25 12:00,109.59343,17.78305,19.86,93.65992,-33.513
57991.5,2017-Aug-26 12:00,110.2419,17.55869,19.86,93.4149,-33.9653
57992.5,2017-Aug-27 12:00,110.88785,17.33131,19.86,93.16867,-34.4136
57993.5,2017-Aug-28 12:00,111.53127,17.10094,19.86,92.92142,-34.8582
57994.5,2017-Aug-29 12:00,112.17216,16.8676,19.86,92.6733,-35.299
57995.5,2017-Aug-30 12:00,112.81052,16.63133,19.86,92.42443,-35.7359
57996.5,2017-Aug-31 12:00,113.44635,16.39214,19.86,92.17493,-36.169
57997.5,2017-Sep-01 12:00,114.07965,16.15006,19.86,91.92492,-36.5983
57998.5,2017-Sep-02 12:00,114.71044,15.90512,19.86,91.67447,-37.0238
57999.5,2017-Sep-03 12:00,115.33872,15.65734,19.859,91.42369,-37.4455
58000.5,2017-Sep-04 12:00,115.96449,15.40675,19.859,91.17261,-37.8636
58001.5,2017-Sep-05 12:00,116.58776,15.15338,19.858,90.92126,-38.2779
58002.5,2017-Sep-06 12:00,117.20855,14.89724,19.857,90.66956,-38.6885
58003.5,2017-Sep-07 12:00,117.82685,14.63836,19.857,90.41739,-39.0955
58004.5,2017-Sep-08 12:00,118.44267,14.37677,19.856,90.16452,-39.4988
58005.5,2017-Sep-09 12:00,119.05603,14.1125,19.855,89.91064,-39.8985
58006.5,2017-Sep-10 12:00,119.66692,13.84556,19.854,89.65539,-40.2946
58007.5,2017-Sep-11 12:00,120.27534,13.57598,19.853,89.39835,-40.6871
58008.5,2017-Sep-12 12:00,120.8813,13.30378,19.851,89.13914,-41.0759
58009.5,2017-Sep-13 12:00,121.48479,13.029,19.85,88.87737,-41.4609
58010.5,2017-Sep-14 12:00,122.0858,12.75165,19.849,88.61275,-41.8422
58011.5,2017-Sep-15 12:00,122.68433,12.47177,19.847,88.34504,-42.2196
58012.5,2017-Sep-16 12:00,123.28037,12.18937,19.846,88.07411,-42.5931
58013.5,2017-Sep-17 12:00,123.87392,11.90449,19.844,87.79996,-42.9626
58014.5,2017-Sep-18 12:00,124.46495,11.61715,19.842,87.52267,-43.328
58015.5,2017-Sep-19 12:00,125.05348,11.32738,19.84,87.24244,-43.6894
58016.5,2017-Sep-20 12:00,125.6395,11.03521,19.838,86.95951,-44.0468
58017.5,2017-Sep-21 12:00,126.223,10.74067,19.836,86.67418,-44.4
58018.5,2017-Sep-22 12:00,126.80398,10.44378,19.834,86.38673,-44.7492
58019.5,2017-Sep-23 12:00,127.38245,10.14456,19.832,86.09745,-45.0944
58020.5,2017-Sep-24 12:00,127.95842,9.84306,19.829,85.80655,-45.4356
58021.5,2017-Sep-25 12:00,128.53188,9.53929,19.827,85.51422,-45.7729
58022.5,2017-Sep-26 12:00,129.10285,9.23328,19.824,85.22061,-46.1062
58023.5,2017-Sep-27 12:00,129.67134,8.92506,19.822,84.92585,-46.4357
58024.5,2017-Sep-28 12:00,130.23735,8.61466,19.819,84.63005,-46.7613
58025.5,2017-Sep-29 12:00,130.8009,8.30209,19.816,84.3333,-47.0832
58026.5,2017-Sep-30 12:00,131.362,7.98739,19.813,84.03571,-47.4014
58027.5,2017-Oct-01 12:00,131.92066,7.67058,19.81,83.73736,-47.7159
58028.5,2017-Oct-02 12:00,132.47689,7.35169,19.807,83.43833,-48.0268
58029.5,2017-Oct-03 12:00,133.03072,7.03074,19.804,83.13865,-48.3342
58030.5,2017-Oct-04 12:00,133.58214,6.70776,19.801,82.83827,-48.6381
58031.5,2017-Oct-05 12:00,134.13119,6.38276,19.797,82.53707,-48.9387
58032.5,2017-Oct-06 12:00,134.67786,6.05577,19.794,82.23478,-49.236
58033.5,2017-Oct-07 12:00,135.22218,5.72682,19.79,81.93101,-49.53
58034.5,2017-Oct-08 12:00,135.76414,5.39592,19.786,81.62527,-49.8207
58035.5,2017-Oct-09 12:00,136.30375,5.0631,19.782,81.31703,-50.108
58036.5,2017-Oct-10 12:00,136.84102,4.72839,19.778,81.00574,-50.392
58037.5,2017-Oct-11 12:00,137.37593,4.3918,19.774,80.69091,-50.6723
58038.5,2017-Oct-12 12:00,137.90849,4.05336,19.77,80.37217,-50.949
58039.5,2017-Oct-13 12:00,138.43869,3.7131,19.766,80.04924,-51.2219
58040.5,2017-Oct-14 12:00,138.96652,3.37105,19.761,79.72195,-51.4909
58041.5,2017-Oct-15 12:00,139.49197,3.02722,19.757,79.39025,-51.7559
58042.5,2017-Oct-16 12:00,140.01503,2.68166,19.752,79.05417,-52.0167
58043.5,2017-Oct-17 12:00,140.53569,2.33438,19.748,78.71382,-52.2734
58044.5,2017-Oct-18 12:00,141.05394,1.98543,19.743,78.36937,-52.5259
58045.5,2017-Oct-19 12:00,141.56978,1.63481,19.738,78.02104,-52.7741
58046.5,2017-Oct-20 12:00,142.08321,1.28258,19.733,77.66903,-53.0182
58047.5,2017-Oct-21 12:00,142.59421,0.92874,19.728,77.31357,-53.2581
58048.5,2017-Oct-22 12:00,143.10279,0.57334,19.722,76.95487,-53.4938
58049.5,2017-Oct-23 12:00,143.60895,0.2164,19.717,76.59309,-53.7254
58050.5,2017-Oct-24 12:00,144.11268,-0.14205,19.712,76.22838,-53.953
58051.5,2017-Oct-25 12:00,144.61399,-0.50198,19.706,75.86085,-54.1766
58052.5,2017-Oct-26 12:00,145.11288,-0.86337,19.7,75.4906,-54.3963
58053.5,2017-Oct-27 12:00,145.60936,-1.22619,19.694,75.11772,-54.6121
58054.5,2017-Oct-28 12:00,146.10342,-1.59041,19.689,74.7423,-54.824
58055.5,2017-Oct-29 12:00,146.59506,-1.956,19.682,74.36441,-55.0323
58056.5,2017-Oct-30 12:00,147.0843,-2.32294,19.676,73.98413,-55.2369
58057.5,2017-Oct-31 12:00,147.57114,-2.69121,19.67,73.60151,-55.4379
58058.5,2017-Nov-01 12:00,148.05558,-3.06077,19.664,73.21653,-55.6356
58059.5,2017-Nov-02 12:00,148.53762,-3.43162,19.657,72.82906,-55.83
